STATION,X_TWD97,Y_TWD97,monthly,time,DIFFDISP,Layer_1,Layer_2,Layer_3,Layer_4,Layer_All
HUWEI,2623606.30661,192041.068482,58,2021-02-01,-0.6020670312878595,-1.0,-6.0,-3.0,-3.0,-13.0
JIANYANG,2614756.24677,163506.218274,58,2021-02-01,-3.289956207331043,2.0,1.0,0.0,,3.0
JIAXING,2616146.2859,194875.077945,58,2021-02-01,-0.9766339964057171,-5.0,-16.0,-5.0,0.0,-26.0
JINHU_XIN,2607660.55516,163232.543019,58,2021-02-01,-1.416344727902922,1.0,7.0,4.0,-1.0,11.0
JIUZHUANG,2614176.15216,188781.014116,58,2021-02-01,0.2109933820876968,-4.0,-17.0,-3.0,-3.0,-27.0
KECUO,2613831.28827,182075.186777,58,2021-02-01,-3.209905902414596,-3.0,-11.0,-3.0,-2.0,-19.0
LONGYAN,2624184.90663,179646.08447,58,2021-02-01,-0.2747825968322063,-2.0,-4.0,1.0,-1.0,-6.0
LUNFENG_XIN,2624237.88582,169449.452593,58,2021-02-01,-3.7141895830276264,2.0,10.0,1.0,0.0,13.0
NANGUANG,2612049.8387,170402.550017,58,2021-02-01,0.024951565315533605,-3.0,-2.0,-1.0,0.0,-6.0
NEILIAO,2611723.34283,184142.181573,58,2021-02-01,-4.654777861069259,-4.0,-20.0,-4.0,-1.0,-29.0
QIAOYI,2637964.78657,196150.707581,58,2021-02-01,0.7415822426236898,-3.0,0.0,-2.0,0.0,-5.0
TANQIFENXIAO,2599940.93758,176526.188454,58,2021-02-01,-0.47611669385446465,-4.0,-2.0,1.0,0.0,-5.0
TUKU,2620611.25819,187772.134694,58,2021-02-01,-3.8427058929127647,-0.0,-11.0,-3.0,0.0,-14.0
XIGANG,2639733.1713,177634.127419,58,2021-02-01,-0.9147780463479127,0.0,2.0,0.0,0.0,2.0
XINGHUA,2643201.13881,188364.082858,58,2021-02-01,-2.0581354779587437,-5.0,-2.0,0.0,2.0,-5.0
XINJIE,2644119.88134,179743.007588,58,2021-02-01,-0.7707456670113152,-1.0,2.0,1.0,-1.0,1.0
XINPI,2598087.955,181888.900806,58,2021-02-01,-1.261931778310151,0.0,-1.0,0.0,1.0,0.0
XINSHENG,2648279.21795,188342.160622,58,2021-02-01,-0.2295724131565399,-1.0,1.0,-1.0,0.0,-1.0
XINXING,2626356.24719,170721.169691,58,2021-02-01,1.08685837708016,3.0,11.0,4.0,0.0,18.0
XIUTAN,2617397.2418,183652.118876,58,2021-02-01,-0.1510738212390939,-7.0,-9.0,-4.0,0.0,-20.0
XIZHOU,2638501.0722,199069.972355,58,2021-02-01,-1.3337447350464982,0.0,-2.0,0.0,0.0,-2.0
YIWU,2604974.34087,167842.226707,58,2021-02-01,-4.603047474488951,0.0,-9.0,-5.0,1.0,-13.0
YUANCHANG,2616803.26394,179485.192133,58,2021-02-01,-1.7598851292229865,-3.0,-7.0,-2.0,-2.0,-14.0
ZHENGMIN,2622974.24984,189571.083661,58,2021-02-01,-1.4354112145231388,-1.0,-5.0,-1.0,0.0,-7.0
ZHENNAN,2621720.32227,202939.032793,58,2021-02-01,0.9294943860759596,0.0,-5.0,-2.0,1.0,-6.0
ZHUTANG,2639635.48177,191944.07482,58,2021-02-01,-1.3049561330272368,0.0,-3.0,-1.0,0.0,-4.0
ANHE,2602035.47057,179539.204623,59,2021-03-01,-0.49739863565455383,-4.0,-17.0,-3.0,-1.0,-25.0
ANNAN,2626430.82924,173539.792947,59,2021-03-01,0.5697332668785302,-2.0,-5.0,-1.0,0.0,-8.0
BEICHEN,2608228.94939,178859.958807,59,2021-03-01,0.6292722514945426,-3.0,-11.0,2.0,-1.0,-13.0
CANLIN,2608157.27696,173088.151033,59,2021-03-01,0.7624706453805753,-1.0,-8.0,-4.0,-3.0,-16.0
DONGGUANG,2616755.31388,175783.144962,59,2021-03-01,0.7528001034305939,-13.0,-6.0,-1.0,1.0,-19.0
DONGSHI,2595468.32293,163523.186557,59,2021-03-01,0.23206155097618214,1.0,-6.0,-2.0,-1.0,-8.0
ERLUN,2629865.28709,190429.148778,59,2021-03-01,-4.935206210483153,-1.0,-1.0,-1.0,1.0,-2.0
FENGAN,2631894.18276,171859.184496,59,2021-03-01,-3.917410874957442,-1.0,-1.0,1.0,0.0,-1.0
FENGRONG,2632016.259,179785.17549,59,2021-03-01,-0.6347647019831201,-1.0,-6.0,-2.0,1.0,-8.0
GUANGFU,2626508.29835,189084.098343,59,2021-03-01,-4.857917925135567,0.0,-4.0,-1.0,1.0,-4.0
HAIFENG,2629140.25143,171150.145528,59,2021-03-01,-1.953555370330275,1.0,-1.0,0.0,,0.0
HONGLUN,2620454.90228,183487.975804,59,2021-03-01,-2.100209914703465,-7.0,-6.0,-2.0,-2.0,-17.0
HUNAN,2649583.28339,197073.456957,59,2021-03-01,-0.40017044565919324,-1.0,-4.0,1.0,2.0,-2.0
HUWEI,2623606.30661,192041.068482,59,2021-03-01,0.7492034975013248,-2.0,-2.0,-2.0,-0.0,-6.0
JIANYANG,2614756.24677,163506.218274,59,2021-03-01,-8.407786176655966,0.0,-2.0,0.0,,-2.0
JIAXING,2616146.2859,194875.077945,59,2021-03-01,-1.7514840495784652,-2.0,-4.0,-2.0,0.0,-8.0
JINHU_XIN,2607660.55516,163232.543019,59,2021-03-01,-1.6309997372828835,1.0,-1.0,-1.0,0.0,-1.0
JIUZHUANG,2614176.15216,188781.014116,59,2021-03-01,0.6590953008046871,-1.0,-8.0,-2.0,-1.0,-12.0
KECUO,2613831.28827,182075.186777,59,2021-03-01,-7.136997837801616,-2.0,-9.0,0.0,1.0,-10.0
LONGYAN,2624184.90663,179646.08447,59,2021-03-01,-1.3932801155397583,-1.0,-6.0,-2.0,-1.0,-10.0
LUNFENG_XIN,2624237.88582,169449.452593,59,2021-03-01,-5.649887652352583,1.0,1.0,-1.0,0.0,1.0
NANGUANG,2612049.8387,170402.550017,59,2021-03-01,-0.11508553424791065,-6.0,-4.0,-1.0,-1.0,-12.0
NEILIAO,2611723.34283,184142.181573,59,2021-03-01,-7.439622051610297,-1.0,-8.0,-2.0,1.0,-10.0
QIAOYI,2637964.78657,196150.707581,59,2021-03-01,1.8859095975868838,1.0,-3.0,0.0,1.0,-1.0
TANQIFENXIAO,2599940.93758,176526.188454,59,2021-03-01,-0.9376945387261797,-3.0,-13.0,-2.0,-1.0,-19.0
TUKU,2620611.25819,187772.134694,59,2021-03-01,-5.062667188342568,-2.0,-5.0,-2.0,-2.0,-11.0
XIGANG,2639733.1713,177634.127419,59,2021-03-01,-2.929691772052432,0.0,-3.0,-1.0,-1.0,-5.0
XINGHUA,2643201.13881,188364.082858,59,2021-03-01,-4.3134121729503265,-1.0,0.0,-3.0,-1.0,-5.0
XINJIE,2644119.88134,179743.007588,59,2021-03-01,-0.6238555796985841,0.0,-1.0,-2.0,0.0,-3.0
XINPI,2598087.955,181888.900806,59,2021-03-01,-0.5271387729201843,-8.0,-8.0,0.0,-1.0,-17.0
XINSHENG,2648279.21795,188342.160622,59,2021-03-01,0.36690246932560944,-2.0,-4.0,-1.0,-1.0,-8.0
XINXING,2626356.24719,170721.169691,59,2021-03-01,-0.22968665012852982,-2.0,-4.0,0.0,0.0,-6.0
XIUTAN,2617397.2418,183652.118876,59,2021-03-01,-0.35751409730759526,-12.0,-6.0,-1.0,0.0,-19.0
XIZHOU,2638501.0722,199069.972355,59,2021-03-01,-0.805263545689086,-1.0,0.0,-1.0,0.0,-2.0
YIWU,2604974.34087,167842.226707,59,2021-03-01,-9.242171644120715,0.0,-9.0,-5.0,1.0,-13.0
YUANCHANG,2616803.26394,179485.192133,59,2021-03-01,0.6097377679482059,-10.0,-7.0,2.0,0.0,-15.0
ZHENGMIN,2622974.24984,189571.083661,59,2021-03-01,-1.8914255451247077,-3.0,-4.0,-2.0,0.0,-9.0
ZHENNAN,2621720.32227,202939.032793,59,2021-03-01,3.593692064967285,-2.0,-2.0,1.0,-1.0,-4.0
ZHUTANG,2639635.48177,191944.07482,59,2021-03-01,-0.32039110788360786,-1.0,-1.0,-1.0,0.0,-3.0
ANNAN,2626430.82924,173539.792947,60,2021-04-01,2.6125439223867635,-4.0,-5.0,-1.0,-3.0,-13.0
BEICHEN,2608228.94939,178859.958807,60,2021-04-01,0.30916469659845497,-2.0,-10.0,-4.0,-3.0,-19.0
CANLIN,2608157.27696,173088.151033,60,2021-04-01,-0.7527006034460791,-1.0,-12.0,-6.0,-1.0,-20.0
DONGGUANG,2616755.31388,175783.144962,60,2021-04-01,0.365995208525657,-3.0,-5.0,-2.0,0.0,-10.0
ERLUN,2629865.28709,190429.148778,60,2021-04-01,-7.344969516323662,-1.0,-2.0,0.0,-1.0,-4.0
FENGAN,2631894.18276,171859.184496,60,2021-04-01,-6.76750855925567,0.0,-2.0,-3.0,-1.0,-6.0
FENGRONG,2632016.259,179785.17549,60,2021-04-01,-1.3489014124079313,-2.0,-1.0,-1.0,-1.0,-5.0
GUANGFU,2626508.29835,189084.098343,60,2021-04-01,-8.47667784952724,0.0,-4.0,-1.0,0.0,-5.0
HAIFENG,2629140.25143,171150.145528,60,2021-04-01,-2.802923643403676,0.0,-7.0,-1.0,,-8.0
HONGLUN,2620454.90228,183487.975804,60,2021-04-01,-3.5670147197694013,-9.0,-3.0,-4.0,-1.0,-17.0
HUNAN,2649583.28339,197073.456957,60,2021-04-01,-3.5855850529612074,-2.0,-0.0,-2.0,0.0,-4.0
HUWEI,2623606.30661,192041.068482,60,2021-04-01,0.819468308521084,-1.0,-4.0,0.0,0.0,-5.0
JIANYANG,2614756.24677,163506.218274,60,2021-04-01,-14.350704072337592,-1.0,-3.0,0.0,,-4.0
JIAXING,2616146.2859,194875.077945,60,2021-04-01,-4.888051710411014,-2.0,-3.0,-2.0,0.0,-7.0
JINHU_XIN,2607660.55516,163232.543019,60,2021-04-01,-2.4443077685175894,-1.0,-8.0,-4.0,2.0,-11.0
JIUZHUANG,2614176.15216,188781.014116,60,2021-04-01,0.6445489201153562,-2.0,-10.0,-4.0,-1.0,-17.0
KECUO,2613831.28827,182075.186777,60,2021-04-01,-12.046615148161003,-2.0,-2.0,-5.0,-1.0,-10.0
LONGYAN,2624184.90663,179646.08447,60,2021-04-01,-3.823444050949643,-1.0,-4.0,-3.0,1.0,-7.0
LUNFENG_XIN,2624237.88582,169449.452593,60,2021-04-01,-8.938372971134937,-3.0,-7.0,-1.0,1.0,-10.0
NANGUANG,2612049.8387,170402.550017,60,2021-04-01,-1.046335431257488,-8.0,-5.0,-3.0,-1.0,-17.0
NEILIAO,2611723.34283,184142.181573,60,2021-04-01,-8.801140724778332,-3.0,-12.0,-3.0,1.0,-17.0
QIAOYI,2637964.78657,196150.707581,60,2021-04-01,1.5928642514230924,0.0,-1.0,-1.0,-1.0,-3.0
TUKU,2620611.25819,187772.134694,60,2021-04-01,-6.1839412497437,-2.0,-4.0,-4.0,1.0,-9.0
XIGANG,2639733.1713,177634.127419,60,2021-04-01,-6.718805798797418,-2.0,-2.0,2.0,-1.0,-3.0
XINGHUA,2643201.13881,188364.082858,60,2021-04-01,-7.769042343703128,-1.0,-1.0,-1.0,0.0,-3.0
XINJIE,2644119.88134,179743.007588,60,2021-04-01,-2.0522671069388903,0.0,-2.0,-1.0,-0.0,-3.0
XINSHENG,2648279.21795,188342.160622,60,2021-04-01,-0.4107338708654285,-2.0,-3.0,-1.0,-1.0,-7.0
XINXING,2626356.24719,170721.169691,60,2021-04-01,-4.9335226893648425,-3.0,-6.0,-5.0,0.0,-14.0
XIUTAN,2617397.2418,183652.118876,60,2021-04-01,-2.2256688057618206,-4.0,-5.0,-3.0,0.0,-12.0
XIZHOU,2638501.0722,199069.972355,60,2021-04-01,0.6182872044435805,-2.0,0.0,-1.0,0.0,-3.0
YIWU,2604974.34087,167842.226707,60,2021-04-01,-13.56133599748025,-1.0,-8.0,-6.0,0.0,-15.0
YUANCHANG,2616803.26394,179485.192133,60,2021-04-01,3.355141045843715,-1.0,-5.0,-3.0,-1.0,-10.0
ZHENGMIN,2622974.24984,189571.083661,60,2021-04-01,-4.406366658268849,-4.0,-4.0,-1.0,-2.0,-11.0
ZHENNAN,2621720.32227,202939.032793,60,2021-04-01,5.242721790675023,0.0,-1.0,-1.0,0.0,-2.0
ZHUTANG,2639635.48177,191944.07482,60,2021-04-01,-0.026967547101416228,-1.0,-1.0,-1.0,0.0,-3.0
ANNAN,2626430.82924,173539.792947,61,2021-05-01,6.296826068579472,-1.0,-2.0,-2.0,3.0,-2.0
BEICHEN,2608228.94939,178859.958807,61,2021-05-01,1.2619283178072005,-2.0,-17.0,-1.0,1.0,-19.0
CANLIN,2608157.27696,173088.151033,61,2021-05-01,1.9626395886079333,-2.0,-11.0,-5.0,-1.0,-19.0
DONGGUANG,2616755.31388,175783.144962,61,2021-05-01,-1.9888023928445024,-3.0,-7.0,-3.0,-1.0,-14.0
ERLUN,2629865.28709,190429.148778,61,2021-05-01,-10.626290760918813,-1.0,-1.0,-2.0,1.0,-3.0
FENGAN,2631894.18276,171859.184496,61,2021-05-01,-6.988905398313351,1.0,-3.0,-2.0,0.0,-4.0
FENGRONG,2632016.259,179785.17549,61,2021-05-01,-3.2785283451823166,-2.0,0.0,-1.0,0.0,-3.0
GUANGFU,2626508.29835,189084.098343,61,2021-05-01,-10.357444517809016,0.0,-2.0,-2.0,0.0,-4.0
HAIFENG,2629140.25143,171150.145528,61,2021-05-01,-0.8048951302209,-1.0,1.0,0.0,,0.0
HONGLUN,2620454.90228,183487.975804,61,2021-05-01,-5.032249277228003,-8.0,-7.0,-6.0,3.0,-18.0
HUNAN,2649583.28339,197073.456957,61,2021-05-01,-0.42198358520428414,0.0,-2.0,-1.0,0.0,-3.0
HUWEI,2623606.30661,192041.068482,61,2021-05-01,-1.6009903566128785,-1.0,1.0,-3.0,0.0,-3.0
JIANYANG,2614756.24677,163506.218274,61,2021-05-01,-20.4344267403586,0.0,-3.0,0.0,,-3.0
JIAXING,2616146.2859,194875.077945,61,2021-05-01,-4.807169063588841,-2.0,-5.0,0.0,0.0,-7.0
JINHU_XIN,2607660.55516,163232.543019,61,2021-05-01,-0.7771202908098734,-3.0,-5.0,-1.0,1.0,-8.0
JIUZHUANG,2614176.15216,188781.014116,61,2021-05-01,-0.48783813529086406,-2.0,-19.0,-2.0,-1.0,-24.0
KECUO,2613831.28827,182075.186777,61,2021-05-01,-13.77161946589984,-3.0,-10.0,1.0,0.0,-12.0
LONGYAN,2624184.90663,179646.08447,61,2021-05-01,-4.536480917950311,0.0,-5.0,-2.0,-1.0,-8.0
LUNFENG_XIN,2624237.88582,169449.452593,61,2021-05-01,-11.198932074137264,-1.0,-4.0,-1.0,-1.0,-7.0
NANGUANG,2612049.8387,170402.550017,61,2021-05-01,0.5884458149867076,-17.0,-7.0,-1.0,-3.0,-28.0
NEILIAO,2611723.34283,184142.181573,61,2021-05-01,-11.08400195023601,-4.0,-10.0,-4.0,0.0,-18.0
QIAOYI,2637964.78657,196150.707581,61,2021-05-01,-1.6233314446880525,-2.0,1.0,-3.0,-0.0,-4.0
TUKU,2620611.25819,187772.134694,61,2021-05-01,-2.868672320470458,-4.0,-5.0,-1.0,0.0,-10.0
XIGANG,2639733.1713,177634.127419,61,2021-05-01,-6.3925493398742415,1.0,0.0,-2.0,-1.0,-2.0
XINGHUA,2643201.13881,188364.082858,61,2021-05-01,-10.188077375552444,1.0,-2.0,0.0,-1.0,-2.0
XINJIE,2644119.88134,179743.007588,61,2021-05-01,-4.763138837854037,0.0,-1.0,-1.0,2.0,0.0
XINSHENG,2648279.21795,188342.160622,61,2021-05-01,1.5028190755804778,-1.0,0.0,0.0,-1.0,-2.0
XINXING,2626356.24719,170721.169691,61,2021-05-01,-10.68173681659453,1.0,1.0,0.0,0.0,2.0
XIUTAN,2617397.2418,183652.118876,61,2021-05-01,2.136450053464691,-8.0,-6.0,-3.0,-1.0,-18.0
XIZHOU,2638501.0722,199069.972355,61,2021-05-01,7.7616425103388345,2.0,-3.0,0.0,0.0,-1.0
YIWU,2604974.34087,167842.226707,61,2021-05-01,-13.964863238070357,0.0,-8.0,-3.0,-1.0,-12.0
YUANCHANG,2616803.26394,179485.192133,61,2021-05-01,9.054453411849105,-4.0,-8.0,-5.0,2.0,-15.0
ZHENGMIN,2622974.24984,189571.083661,61,2021-05-01,-8.815851474270147,-2.0,-3.0,-3.0,-3.0,-11.0
ZHENNAN,2621720.32227,202939.032793,61,2021-05-01,3.2376005271278534,0.0,-3.0,1.0,-0.0,-2.0
ZHUTANG,2639635.48177,191944.07482,61,2021-05-01,2.835575547076074,-1.0,-1.0,0.0,-2.0,-4.0
ANNAN,2626430.82924,173539.792947,62,2021-06-01,4.063674332715956,-1.0,-6.0,-2.0,-1.0,-10.0
BEICHEN,2608228.94939,178859.958807,62,2021-06-01,-2.4757179762376307,1.0,-7.0,-2.0,-2.0,-10.0
CANLIN,2608157.27696,173088.151033,62,2021-06-01,0.5169920156720935,0.0,-14.0,-5.0,-1.0,-20.0
DONGGUANG,2616755.31388,175783.144962,62,2021-06-01,-1.4439042587030253,1.0,-6.0,-3.0,1.0,-7.0
ERLUN,2629865.28709,190429.148778,62,2021-06-01,-4.901045944325964,-2.0,-2.0,-1.0,-1.0,-6.0
FENGAN,2631894.18276,171859.184496,62,2021-06-01,-5.904599536775461,-2.0,-1.0,0.0,0.0,-3.0
FENGRONG,2632016.259,179785.17549,62,2021-06-01,-3.6268970526191064,-2.0,-3.0,-2.0,-1.0,-8.0
GUANGFU,2626508.29835,189084.098343,62,2021-06-01,-7.252923554682141,0.0,-5.0,-3.0,-1.0,-9.0
HAIFENG,2629140.25143,171150.145528,62,2021-06-01,-3.341138859115066,-1.0,-3.0,0.0,,-4.0
HONGLUN,2620454.90228,183487.975804,62,2021-06-01,-0.9635562412256358,-1.0,-3.0,1.0,-3.0,-6.0
HUNAN,2649583.28339,197073.456957,62,2021-06-01,-4.631576961679181,-0.0,1.0,-1.0,0.0,0.0
HUWEI,2623606.30661,192041.068482,62,2021-06-01,-2.3263401011301075,-2.0,-3.0,-2.0,-1.0,-8.0
JIANYANG,2614756.24677,163506.218274,62,2021-06-01,-12.670814763239582,-1.0,-3.0,0.0,,-4.0
JIAXING,2616146.2859,194875.077945,62,2021-06-01,-8.795351672356784,-4.0,-7.0,-1.0,0.0,-12.0
JINHU_XIN,2607660.55516,163232.543019,62,2021-06-01,-2.4900779021271635,1.0,-2.0,-1.0,-2.0,-4.0
JIUZHUANG,2614176.15216,188781.014116,62,2021-06-01,-1.2834027400052,-1.0,-8.0,1.0,-4.0,-12.0
KECUO,2613831.28827,182075.186777,62,2021-06-01,-10.811115005396212,-3.0,-7.0,-3.0,0.0,-13.0
LONGYAN,2624184.90663,179646.08447,62,2021-06-01,-5.364689969538269,-1.0,-6.0,-2.0,0.0,-9.0
LUNFENG_XIN,2624237.88582,169449.452593,62,2021-06-01,-8.628568182450215,1.0,1.0,1.0,1.0,4.0
NANGUANG,2612049.8387,170402.550017,62,2021-06-01,-4.58443982707842,-5.0,-4.0,-1.0,-2.0,-12.0
NEILIAO,2611723.34283,184142.181573,62,2021-06-01,-2.3835312987824597,-3.0,-12.0,-3.0,-1.0,-19.0
QIAOYI,2637964.78657,196150.707581,62,2021-06-01,-1.2801171368032482,1.0,-2.0,-0.0,-1.0,-2.0
TUKU,2620611.25819,187772.134694,62,2021-06-01,1.9057974456938798,-1.0,-6.0,-3.0,-1.0,-11.0
XIGANG,2639733.1713,177634.127419,62,2021-06-01,-5.795697996219351,4.0,0.0,0.0,3.0,7.0
XINGHUA,2643201.13881,188364.082858,62,2021-06-01,-8.309623501196224,3.0,-1.0,-1.0,-1.0,0.0
XINJIE,2644119.88134,179743.007588,62,2021-06-01,-4.301588109475889,-1.0,1.0,-2.0,-1.0,-3.0
XINSHENG,2648279.21795,188342.160622,62,2021-06-01,0.7923454448207323,3.0,-1.0,-1.0,-1.0,0.0
XINXING,2626356.24719,170721.169691,62,2021-06-01,-9.542467116990787,0.0,-2.0,-1.0,0.0,-3.0
XIUTAN,2617397.2418,183652.118876,62,2021-06-01,-1.9814337192970346,-11.0,-6.0,-4.0,0.0,-21.0
XIZHOU,2638501.0722,199069.972355,62,2021-06-01,5.041520140299446,-3.0,2.0,-1.0,-1.0,-3.0
YIWU,2604974.34087,167842.226707,62,2021-06-01,-10.387684231237117,0.0,-4.0,-7.0,0.0,-11.0
YUANCHANG,2616803.26394,179485.192133,62,2021-06-01,4.336546374326138,-6.0,-4.0,-5.0,-1.0,-16.0
ZHENGMIN,2622974.24984,189571.083661,62,2021-06-01,-9.060415393380989,-1.0,0.0,-1.0,0.0,-2.0
ZHENNAN,2621720.32227,202939.032793,62,2021-06-01,-0.9448673329715868,-2.0,-1.0,-1.0,1.0,-3.0
ZHUTANG,2639635.48177,191944.07482,62,2021-06-01,-1.55127969307187,-2.0,-1.0,-1.0,0.0,-4.0
ANNAN,2626430.82924,173539.792947,63,2021-07-01,2.397459955544029,-0.0,10.0,3.0,1.0,14.0
BEICHEN,2608228.94939,178859.958807,63,2021-07-01,4.944968405707206,3.0,18.0,-4.0,4.0,21.0
CANLIN,2608157.27696,173088.151033,63,2021-07-01,5.057676593046846,5.0,17.0,9.0,3.0,34.0
DONGGUANG,2616755.31388,175783.144962,63,2021-07-01,5.268664726310904,-3.0,12.0,0.0,2.0,11.0
ERLUN,2629865.28709,190429.148778,63,2021-07-01,5.018664890664459,1.0,2.0,3.0,2.0,8.0
FENGAN,2631894.18276,171859.184496,63,2021-07-01,0.9733702318086632,1.0,6.0,3.0,2.0,12.0
FENGRONG,2632016.259,179785.17549,63,2021-07-01,4.844026142170909,4.0,5.0,0.0,2.0,11.0
GUANGFU,2626508.29835,189084.098343,63,2021-07-01,3.7892167183982255,0.0,4.0,2.0,0.0,6.0
HAIFENG,2629140.25143,171150.145528,63,2021-07-01,1.0566618622469433,2.0,11.0,-1.0,,12.0
HONGLUN,2620454.90228,183487.975804,63,2021-07-01,1.706492066331735,4.0,9.0,3.0,1.0,17.0
HUNAN,2649583.28339,197073.456957,63,2021-07-01,2.957317959897163,3.0,1.0,1.0,-0.0,5.0
HUWEI,2623606.30661,192041.068482,63,2021-07-01,0.06202688522365942,1.0,7.0,3.0,1.0,12.0
JIANYANG,2614756.24677,163506.218274,63,2021-07-01,3.867366364266976,3.0,8.0,0.0,,11.0
JIAXING,2616146.2859,194875.077945,63,2021-07-01,2.332101143876849,4.0,15.0,6.0,0.0,25.0
JINHU_XIN,2607660.55516,163232.543019,63,2021-07-01,9.979384894311652,1.0,15.0,3.0,2.0,21.0
JIUZHUANG,2614176.15216,188781.014116,63,2021-07-01,2.3860868889048215,3.0,17.0,0.0,3.0,23.0
KECUO,2613831.28827,182075.186777,63,2021-07-01,4.314996335175756,5.0,11.0,2.0,0.0,18.0
LONGYAN,2624184.90663,179646.08447,63,2021-07-01,7.579548057794784,2.0,10.0,2.0,0.0,14.0
LUNFENG_XIN,2624237.88582,169449.452593,63,2021-07-01,5.601699372531172,3.0,11.0,1.0,-4.0,11.0
NANGUANG,2612049.8387,170402.550017,63,2021-07-01,4.006510875934845,11.0,9.0,2.0,2.0,24.0
NEILIAO,2611723.34283,184142.181573,63,2021-07-01,10.399765101283945,5.0,19.0,0.0,-1.0,23.0
QIAOYI,2637964.78657,196150.707581,63,2021-07-01,1.556656524792927,5.0,1.0,0.0,0.0,6.0
TUKU,2620611.25819,187772.134694,63,2021-07-01,8.764341557294623,1.0,11.0,3.0,-4.0,11.0
XIGANG,2639733.1713,177634.127419,63,2021-07-01,3.6632512372936175,-1.0,2.0,-1.0,1.0,1.0
XINGHUA,2643201.13881,188364.082858,63,2021-07-01,0.4047849996026758,2.0,1.0,1.0,1.0,5.0
XINJIE,2644119.88134,179743.007588,63,2021-07-01,1.3076830717313839,1.0,0.0,2.0,2.0,5.0
XINSHENG,2648279.21795,188342.160622,63,2021-07-01,6.490286886408821,2.0,3.0,1.0,1.0,7.0
XINXING,2626356.24719,170721.169691,63,2021-07-01,4.258430595542907,6.0,10.0,4.0,0.0,20.0
XIUTAN,2617397.2418,183652.118876,63,2021-07-01,4.399492568534858,11.0,13.0,2.0,2.0,28.0
XIZHOU,2638501.0722,199069.972355,63,2021-07-01,5.3645151183276285,1.0,2.0,-1.0,4.0,6.0
YIWU,2604974.34087,167842.226707,63,2021-07-01,1.899546684977051,0.0,23.0,16.0,0.0,39.0
YUANCHANG,2616803.26394,179485.192133,63,2021-07-01,3.6070149077927676,13.0,10.0,8.0,-4.0,27.0
ZHENGMIN,2622974.24984,189571.083661,63,2021-07-01,0.6261337717409382,5.0,3.0,3.0,-1.0,10.0
ZHENNAN,2621720.32227,202939.032793,63,2021-07-01,-0.2392580062505316,2.0,5.0,1.0,1.0,9.0
ZHUTANG,2639635.48177,191944.07482,63,2021-07-01,0.4156558214514735,2.0,2.0,1.0,1.0,6.0
ANNAN,2626430.82924,173539.792947,64,2021-08-01,0.4543296421060582,3.0,1.0,0.0,0.0,4.0
BEICHEN,2608228.94939,178859.958807,64,2021-08-01,4.879451304839351,3.0,6.0,2.0,0.0,11.0
CANLIN,2608157.27696,173088.151033,64,2021-08-01,3.8324221489474377,9.0,5.0,0.0,1.0,15.0
DONGGUANG,2616755.31388,175783.144962,64,2021-08-01,4.236160736630071,4.0,3.0,0.0,-1.0,6.0
ERLUN,2629865.28709,190429.148778,64,2021-08-01,4.734411168241886,0.0,0.0,0.0,0.0,0.0
FENGAN,2631894.18276,171859.184496,64,2021-08-01,-0.3423821467841101,2.0,4.0,1.0,0.0,7.0
FENGRONG,2632016.259,179785.17549,64,2021-08-01,3.9373279257139178,7.0,3.0,0.0,1.0,11.0
GUANGFU,2626508.29835,189084.098343,64,2021-08-01,3.200776984761918,0.0,-1.0,1.0,0.0,0.0
HAIFENG,2629140.25143,171150.145528,64,2021-08-01,-0.17657203220031992,3.0,6.0,2.0,,11.0
HONGLUN,2620454.90228,183487.975804,64,2021-08-01,1.6654755859497485,3.0,3.0,1.0,0.0,7.0
HUNAN,2649583.28339,197073.456957,64,2021-08-01,1.7739728832464912,4.0,1.0,-2.0,0.0,3.0
HUWEI,2623606.30661,192041.068482,64,2021-08-01,0.007409101656093079,-1.0,0.0,-1.0,3.0,1.0
JIANYANG,2614756.24677,163506.218274,64,2021-08-01,4.869412031296022,0.0,4.0,0.0,,4.0
JIAXING,2616146.2859,194875.077945,64,2021-08-01,2.395026767956492,2.0,3.0,1.0,0.0,6.0
JINHU_XIN,2607660.55516,163232.543019,64,2021-08-01,8.628174622477601,4.0,4.0,3.0,-1.0,10.0
JIUZHUANG,2614176.15216,188781.014116,64,2021-08-01,1.089916396100138,2.0,2.0,0.0,0.0,4.0
KECUO,2613831.28827,182075.186777,64,2021-08-01,3.6976571141197017,2.0,1.0,0.0,-1.0,2.0
LONGYAN,2624184.90663,179646.08447,64,2021-08-01,7.013880419223412,2.0,4.0,-2.0,1.0,5.0
LUNFENG_XIN,2624237.88582,169449.452593,64,2021-08-01,6.74410698364868,6.0,5.0,2.0,0.0,13.0
NANGUANG,2612049.8387,170402.550017,64,2021-08-01,3.1576323064867102,9.0,5.0,1.0,1.0,16.0
NEILIAO,2611723.34283,184142.181573,64,2021-08-01,9.943492267295715,1.0,4.0,1.0,0.0,6.0
QIAOYI,2637964.78657,196150.707581,64,2021-08-01,1.6031865414262008,-2.0,0.0,-1.0,-0.0,-3.0
TUKU,2620611.25819,187772.134694,64,2021-08-01,8.340798795244666,0.0,1.0,1.0,4.0,6.0
XIGANG,2639733.1713,177634.127419,64,2021-08-01,3.0886788244034964,4.0,5.0,1.0,-1.0,9.0
XINGHUA,2643201.13881,188364.082858,64,2021-08-01,0.846615063612922,1.0,2.0,0.0,-1.0,2.0
